iteration,tau,acceptance_ratio,mean_residual,mean_label_distance,residual_error,acceptance_error,control_error,tp,fp,fn,tn,precision,recall,f1,sample_id,scenario,lambda_filter
3,0.6223891936765058,0.104,0.08063087434490761,0.05934812998558543,0.04063087434490761,0.09600000000000002,0.13663087434490762,111,45,535,809,0.7115384615384616,0.17182662538699692,0.27680798004987534,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
4,0.6473355051938672,0.086,0.08335228990067355,0.05649660264976466,0.043352289900673545,0.11400000000000002,0.15735228990067357,94,35,552,819,0.7286821705426356,0.14551083591331268,0.2425806451612903,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
5,0.6696139400448775,0.074,0.0874028908125637,0.05571078531777311,0.04740289081256369,0.126,0.1734028908125637,82,29,564,825,0.7387387387387387,0.12693498452012383,0.21664464993394977,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
6,0.6934682762637231,0.06,0.08757875691070058,0.05428693461540135,0.04757875691070058,0.14,0.18757875691070058,67,23,579,831,0.7444444444444445,0.10371517027863777,0.18206521739130438,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
7,0.7123364116297739,0.04466666666666667,0.09521205459907857,0.044801297271007276,0.05521205459907857,0.15533333333333335,0.21054538793241193,55,12,591,842,0.8208955223880597,0.08513931888544891,0.15427769985974754,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
8,0.7369044935283917,0.032,0.10636734360604254,0.036465708839101676,0.06636734360604254,0.168,0.23436734360604256,43,5,603,849,0.8958333333333334,0.06656346749226007,0.12391930835734871,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
9,0.7734555089374555,0.022,0.1224780934546193,0.027605708601812808,0.08247809345461929,0.17800000000000002,0.2604780934546193,32,1,614,853,0.9696969696969697,0.04953560371517028,0.09425625920471283,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
10,0.8304226491193845,0.009333333333333334,0.1224334323301191,0.024727732514395747,0.0824334323301191,0.19066666666666668,0.2731000989967858,13,1,633,853,0.9285714285714286,0.020123839009287926,0.03939393939393939,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
11,0.8825727976145631,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
12,0.8333573490154227,0.008,0.11552873171632733,0.0253924900697011,0.07552873171632732,0.192,0.2675287317163273,11,1,635,853,0.9166666666666666,0.017027863777089782,0.03343465045592705,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
13,0.8746504465899136,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
14,0.8254349979907732,0.011333333333333334,0.12612469642266647,0.027790807700455996,0.08612469642266646,0.18866666666666668,0.27479136308933316,16,1,630,853,0.9411764705882353,0.02476780185758514,0.04826546003016592,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
15,0.8838720426247729,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
16,0.8346565940256325,0.008,0.11552873171632733,0.0253924900697011,0.07552873171632732,0.192,0.2675287317163273,11,1,635,853,0.9166666666666666,0.017027863777089782,0.03343465045592705,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
17,0.8759496916001235,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
18,0.8267342430009831,0.01,0.1264180191229735,0.025221851274057343,0.0864180191229735,0.19,0.2764180191229735,14,1,632,853,0.9333333333333333,0.021671826625386997,0.04236006051437216,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
19,0.8851112716854433,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
20,0.835895823086303,0.008,0.11552873171632733,0.0253924900697011,0.07552873171632732,0.192,0.2675287317163273,11,1,635,853,0.9166666666666666,0.017027863777089782,0.03343465045592705,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
21,0.8771889206607939,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
22,0.8279734720616535,0.009333333333333334,0.1224334323301191,0.024727732514395747,0.0824334323301191,0.19066666666666668,0.2731000989967858,13,1,633,853,0.9285714285714286,0.020123839009287926,0.03939393939393939,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
23,0.8801236205568321,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
24,0.8309081719576917,0.009333333333333334,0.1224334323301191,0.024727732514395747,0.0824334323301191,0.19066666666666668,0.2731000989967858,13,1,633,853,0.9285714285714286,0.020123839009287926,0.03939393939393939,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
25,0.8830583204528704,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
26,0.83384287185373,0.008,0.11552873171632733,0.0253924900697011,0.07552873171632732,0.192,0.2675287317163273,11,1,635,853,0.9166666666666666,0.017027863777089782,0.03343465045592705,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
27,0.8751359694282209,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
28,0.8259205208290805,0.010666666666666666,0.129289491672178,0.025698337339372438,0.08928949167217798,0.18933333333333335,0.27862282500551133,15,1,631,853,0.9375,0.02321981424148607,0.04531722054380665,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
29,0.8888547583373475,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
30,0.8396393097382071,0.007333333333333333,0.12385022124959998,0.015526232933206702,0.08385022124959998,0.19266666666666668,0.27651688791626666,11,0,635,854,1.0,0.017027863777089782,0.0334855403348554,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
31,0.8931646416126071,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
32,0.8439491930134667,0.007333333333333333,0.12385022124959998,0.015526232933206702,0.08385022124959998,0.19266666666666668,0.27651688791626666,11,0,635,854,1.0,0.017027863777089782,0.0334855403348554,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
33,0.8974745248878667,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
34,0.8482590762887263,0.006,0.122354833844189,0.01269510929564109,0.08235483384418901,0.194,0.276354833844189,9,0,637,854,1.0,0.01393188854489164,0.02748091603053435,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
35,0.8990413270550098,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
36,0.8498258784558694,0.005333333333333333,0.12507625607974016,0.012533570536314364,0.08507625607974015,0.19466666666666668,0.27974292274640683,8,0,638,854,1.0,0.01238390092879257,0.02446483180428135,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
37,0.9044402625754796,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
38,0.8552248139763392,0.004666666666666667,0.12064047519418976,0.012406773082277086,0.08064047519418976,0.19533333333333333,0.27597380852752307,7,0,639,854,1.0,0.010835913312693499,0.021439509954058196,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
39,0.9029355267676239,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
40,0.8537200781684835,0.004666666666666667,0.12064047519418976,0.012406773082277086,0.08064047519418976,0.19533333333333333,0.27597380852752307,7,0,639,854,1.0,0.010835913312693499,0.021439509954058196,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
41,0.9014307909597682,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
42,0.8522153423606278,0.004666666666666667,0.12064047519418976,0.012406773082277086,0.08064047519418976,0.19533333333333333,0.27597380852752307,7,0,639,854,1.0,0.010835913312693499,0.021439509954058196,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
43,0.8999260551519125,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
44,0.8507106065527721,0.005333333333333333,0.12507625607974016,0.012533570536314364,0.08507625607974015,0.19466666666666668,0.27974292274640683,8,0,638,854,1.0,0.01238390092879257,0.02446483180428135,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
45,0.9053249906723823,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
46,0.8561095420732419,0.004666666666666667,0.12064047519418976,0.012406773082277086,0.08064047519418976,0.19533333333333333,0.27597380852752307,7,0,639,854,1.0,0.010835913312693499,0.021439509954058196,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
47,0.9038202548645266,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
48,0.8546048062653862,0.004666666666666667,0.12064047519418976,0.012406773082277086,0.08064047519418976,0.19533333333333333,0.27597380852752307,7,0,639,854,1.0,0.010835913312693499,0.021439509954058196,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
49,0.9023155190566708,0.0,0.05718970093390641,0.0965338840447397,0.017189700933906406,0.2,0.2171897009339064,0,0,646,854,0.0,0.0,0.0,box_sphere_partial_overlap_hard_mixed,partial_overlap,0.75
0,0.5,0.19333333333333333,0.0677871272905244,0.07015240110619847,0.027787127290524398,0.006666666666666682,0.03445379395719108,197,93,440,770,0.6793103448275862,0.3092621664050236,0.42502696871628914,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
1,0.5391806909357866,0.138,0.07005927259715679,0.06739836275833529,0.030059272597156787,0.062,0.0920592725971568,152,55,485,808,0.7342995169082126,0.23861852433281006,0.36018957345971564,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
2,0.5610195998315217,0.11733333333333333,0.07185118656525029,0.06548925358510155,0.03185118656525029,0.08266666666666668,0.11451785323191696,134,42,503,821,0.7613636363636364,0.21036106750392464,0.32964329643296436,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
3,0.5777963796793971,0.106,0.07141008522948693,0.06446574585231678,0.03141008522948693,0.09400000000000001,0.12541008522948693,122,37,515,826,0.7672955974842768,0.19152276295133439,0.3065326633165829,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
4,0.5896615075236276,0.09133333333333334,0.07082075104780244,0.0628065306179048,0.030820751047802443,0.10866666666666668,0.13948741771446913,105,32,532,831,0.7664233576642335,0.16483516483516483,0.2713178294573643,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
5,0.5951426340953312,0.08666666666666667,0.0706209673116689,0.062148170538241176,0.030620967311668905,0.11333333333333334,0.14395430064500225,100,30,537,833,0.7692307692307693,0.15698587127158556,0.2607561929595828,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
6,0.5985740850628345,0.08266666666666667,0.07125410806288217,0.06177119461363163,0.03125410806288217,0.11733333333333335,0.14858744139621552,96,28,541,835,0.7741935483870968,0.15070643642072212,0.25229960578186594,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
7,0.6014552471571577,0.08133333333333333,0.07134715484683063,0.061904377118079425,0.03134715484683063,0.11866666666666668,0.15001382151349732,94,28,543,835,0.7704918032786885,0.14756671899529042,0.24769433465085638,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
8,0.6039759794274037,0.08,0.07137721243074188,0.0615838867710806,0.03137721243074188,0.12000000000000001,0.1513772124307419,93,27,544,836,0.775,0.14599686028257458,0.24570673712021135,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
9,0.6060417980735164,0.07866666666666666,0.07129319652800982,0.06145151168223016,0.03129319652800982,0.12133333333333335,0.15262652986134317,92,26,545,837,0.7796610169491526,0.14442700156985872,0.2437086092715232,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
10,0.6074815928655312,0.078,0.07123174222535962,0.06138065997715036,0.03123174222535962,0.12200000000000001,0.15323174222535962,91,26,546,837,0.7777777777777778,0.14285714285714285,0.24137931034482757,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
11,0.6085792062035705,0.07666666666666666,0.07134801435184161,0.061085200377845594,0.03134801435184161,0.12333333333333335,0.15468134768517497,89,26,548,837,0.7739130434782608,0.13971742543171115,0.23670212765957446,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
12,0.609351227731333,0.07466666666666667,0.07121417195116744,0.06066177800003002,0.031214171951167442,0.12533333333333335,0.1565475052845008,86,26,551,837,0.7678571428571429,0.13500784929356358,0.22963951935914553,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
13,0.6091724856580841,0.07466666666666667,0.07121417195116744,0.06066177800003002,0.031214171951167442,0.12533333333333335,0.1565475052845008,86,26,551,837,0.7678571428571429,0.13500784929356358,0.22963951935914553,box_sphere_partial_overlap_medium_2,partial_overlap,0.75
0,0.5,0.14066666666666666,0.09464872760622227,0.09067905844050782,0.05464872760622227,0.05933333333333335,0.11398206093955562,73,138,197,1092,0.3459715639810427,0.27037037037037037,0.30353430353430355,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
1,0.5597230914093334,0.068,0.09807622555276597,0.08439626960000002,0.058076225552765974,0.132,0.190076225552766,36,66,234,1164,0.35294117647058826,0.13333333333333333,0.19354838709677416,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
2,0.5973374297384824,0.05333333333333334,0.09886963904619887,0.08167642201982654,0.05886963904619887,0.14666666666666667,0.20553630571286555,30,50,240,1180,0.375,0.1111111111111111,0.17142857142857143,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
3,0.6306418883077807,0.04066666666666666,0.10158928081249853,0.07892102978240928,0.06158928081249853,0.15933333333333335,0.2209226141458319,25,36,245,1194,0.4098360655737705,0.09259259259259259,0.1510574018126888,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
4,0.6632758095265284,0.032,0.10402039221293995,0.07453786103677217,0.06402039221293995,0.168,0.23202039221293996,22,26,248,1204,0.4583333333333333,0.08148148148148149,0.13836477987421386,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
5,0.6963063978459384,0.02666666666666667,0.10674645996412539,0.07109759425035209,0.0667464599641254,0.17333333333333334,0.24007979329745874,19,21,251,1209,0.475,0.07037037037037037,0.12258064516129033,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
6,0.7314260877921265,0.022,0.10925633663940848,0.07028461805179945,0.06925633663940847,0.17800000000000002,0.2472563366394085,15,18,255,1212,0.45454545454545453,0.05555555555555555,0.099009900990099,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
7,0.7685605927512392,0.011333333333333334,0.11148127600125701,0.06923179210755132,0.071481276001257,0.18866666666666668,0.2601479426679237,8,9,262,1221,0.47058823529411764,0.02962962962962963,0.05574912891986062,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
8,0.8050325067531248,0.006666666666666667,0.11549420679423157,0.06161370563208276,0.07549420679423158,0.19333333333333336,0.26882754012756493,5,5,265,1225,0.5,0.018518518518518517,0.03571428571428571,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
9,0.8457738169444722,0.002,0.11185288648839874,0.08777370888858123,0.07185288648839874,0.198,0.2698528864883988,1,2,269,1228,0.3333333333333333,0.003703703703703704,0.007326007326007326,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
10,0.8793031466770703,0.0,0.07920612405746967,0.11295411495704372,0.03920612405746967,0.2,0.2392061240574697,0,0,270,1230,0.0,0.0,0.0,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
11,0.8631123327632748,0.0013333333333333333,0.10838697242377861,0.11307401983381705,0.06838697242377861,0.19866666666666669,0.2670536390904453,0,2,270,1228,0.0,0.0,0.0,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
12,0.8911927913989427,0.0,0.07920612405746967,0.11295411495704372,0.03920612405746967,0.2,0.2392061240574697,0,0,270,1230,0.0,0.0,0.0,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
13,0.8750019774851472,0.0,0.07920612405746967,0.11295411495704372,0.03920612405746967,0.2,0.2392061240574697,0,0,270,1230,0.0,0.0,0.0,box_sphere_partial_overlap_medium_3,partial_overlap,0.75
0,0.5,0.238,0.047220872270003614,0.058702080405221145,0.007220872270003613,0.0,0.007220872270003613,276,81,585,558,0.773109243697479,0.3205574912891986,0.45320197044334976,box_sphere_scene_change_hard_mixed,scene_change,0.75
1,0.5108313084050055,0.21733333333333332,0.047614516034304305,0.05826783502286203,0.007614516034304304,0.0,0.007614516034304304,254,72,607,567,0.7791411042944786,0.29500580720092917,0.42796967144060655,box_sphere_scene_change_hard_mixed,scene_change,0.75
2,0.522253082456462,0.20133333333333334,0.047402180865510554,0.05817907579297491,0.007402180865510553,0.0,0.007402180865510553,235,67,626,572,0.7781456953642384,0.27293844367015097,0.40412725709372316,box_sphere_scene_change_hard_mixed,scene_change,0.75
3,0.5333563537547278,0.18866666666666668,0.048008639361943405,0.05789106822335188,0.008008639361943404,0.011333333333333334,0.019341972695276738,221,62,640,577,0.7809187279151943,0.25667828106852497,0.38636363636363635,box_sphere_scene_change_hard_mixed,scene_change,0.75
4,0.5411193127976429,0.178,0.04780433326542099,0.057815215712898105,0.007804333265420987,0.02200000000000002,0.029804333265421007,210,57,651,582,0.7865168539325843,0.24390243902439024,0.37234042553191493,box_sphere_scene_change_hard_mixed,scene_change,0.75
5,0.5445758126957744,0.17466666666666666,0.048015790795500966,0.05754796573926299,0.008015790795500966,0.025333333333333347,0.03334912412883431,207,55,654,584,0.7900763358778626,0.24041811846689895,0.3686553873552983,box_sphere_scene_change_hard_mixed,scene_change,0.75
6,0.5470994988890259,0.17066666666666666,0.047974557068671056,0.057342942808517816,0.007974557068671055,0.02933333333333335,0.037307890402004405,202,54,659,585,0.7890625,0.2346109175377468,0.3616830796777081,box_sphere_scene_change_hard_mixed,scene_change,0.75
7,0.5480613344920324,0.17066666666666666,0.047974557068671056,0.057342942808517816,0.007974557068671055,0.02933333333333335,0.037307890402004405,202,54,659,585,0.7890625,0.2346109175377468,0.3616830796777081,box_sphere_scene_change_hard_mixed,scene_change,0.75
0,0.5,0.15466666666666667,0.07187675326250957,0.09719138733129885,0.03187675326250957,0.04533333333333334,0.07721008659584291,63,169,146,1122,0.27155172413793105,0.3014354066985646,0.28571428571428575,box_sphere_scene_change_medium_2,scene_change,0.75
1,0.5308151298937643,0.12,0.07204622353996706,0.09559796801870922,0.03204622353996706,0.08000000000000002,0.11204622353996707,55,125,154,1166,0.3055555555555556,0.2631578947368421,0.2827763496143959,box_sphere_scene_change_medium_2,scene_change,0.75
2,0.5488844652037149,0.10466666666666667,0.07121760026920487,0.09580838391688533,0.031217600269204872,0.09533333333333334,0.12655093360253822,49,108,160,1183,0.31210191082802546,0.23444976076555024,0.2677595628415301,box_sphere_scene_change_medium_2,scene_change,0.75
3,0.5599608656075222,0.094,0.07072462056120535,0.09463881004439065,0.030724620561205347,0.10600000000000001,0.13672462056120535,47,94,162,1197,0.3333333333333333,0.22488038277511962,0.26857142857142857,box_sphere_scene_change_medium_2,scene_change,0.75
4,0.5662977964493302,0.08933333333333333,0.07084424601819778,0.09567264406376413,0.030844246018197775,0.11066666666666668,0.14151091268486446,43,91,166,1200,0.3208955223880597,0.20574162679425836,0.2507288629737609,box_sphere_scene_change_medium_2,scene_change,0.75
5,0.5710641654766269,0.084,0.07115770344792198,0.09636207796981462,0.03115770344792198,0.116,0.14715770344792198,39,87,170,1204,0.30952380952380953,0.18660287081339713,0.2328358208955224,box_sphere_scene_change_medium_2,scene_change,0.75
6,0.5743007206485098,0.08266666666666667,0.07134972962205438,0.09632947298851127,0.03134972962205438,0.11733333333333335,0.14868306295538772,38,86,171,1205,0.3064516129032258,0.18181818181818182,0.22822822822822822,box_sphere_scene_change_medium_2,scene_change,0.75
7,0.5773253150815914,0.082,0.0714697640647852,0.09637466532354459,0.031469764064785195,0.11800000000000001,0.1494697640647852,38,85,171,1206,0.3089430894308943,0.18181818181818182,0.22891566265060243,box_sphere_scene_change_medium_2,scene_change,0.75
8,0.5802799611787691,0.08133333333333333,0.07141886215074199,0.0964110372086214,0.03141886215074199,0.11866666666666668,0.15008552881740866,38,84,171,1207,0.3114754098360656,0.18181818181818182,0.229607250755287,box_sphere_scene_change_medium_2,scene_change,0.75
9,0.5829082544048821,0.08,0.0711283062620662,0.09694844614679929,0.031128306262066203,0.12000000000000001,0.15112830626206622,36,84,173,1207,0.3,0.1722488038277512,0.2188449848024316,box_sphere_scene_change_medium_2,scene_change,0.75
10,0.5846007137979814,0.08,0.0711283062620662,0.09694844614679929,0.031128306262066203,0.12000000000000001,0.15112830626206622,36,84,173,1207,0.3,0.1722488038277512,0.2188449848024316,box_sphere_scene_change_medium_2,scene_change,0.75
0,0.5,0.23133333333333334,0.044786636822291184,0.06466642892107159,0.004786636822291183,0.0,0.004786636822291183,265,82,578,575,0.7636887608069164,0.3143534994068802,0.4453781512605042,box_sphere_scene_change_medium_3,scene_change,0.75
1,0.5071799552334367,0.22133333333333333,0.04487592949446427,0.0644916918292892,0.004875929494464269,0.0,0.004875929494464269,255,77,588,580,0.7680722891566265,0.302491103202847,0.43404255319148943,box_sphere_scene_change_medium_3,scene_change,0.75
0,0.5,0.18866666666666668,0.07978265456336711,0.09599952048061365,0.03978265456336711,0.011333333333333334,0.051115987896700445,89,194,141,1076,0.31448763250883394,0.3869565217391304,0.3469785575048733,box_sphere_static_noise_hard_mixed,static_noise,0.75
1,0.5554239818450507,0.10933333333333334,0.08293133891351538,0.09034349721971184,0.04293133891351538,0.09066666666666667,0.13359800558018206,65,99,165,1171,0.39634146341463417,0.2826086956521739,0.3299492385786802,box_sphere_static_noise_hard_mixed,static_noise,0.75
2,0.5858209902153237,0.08866666666666667,0.08686244687998211,0.08697906314275142,0.04686244687998211,0.11133333333333334,0.15819578021331546,58,75,172,1195,0.43609022556390975,0.25217391304347825,0.31955922865013775,box_sphere_static_noise_hard_mixed,static_noise,0.75
3,0.6143646605352969,0.06666666666666667,0.09020419398015138,0.0831590202914181,0.05020419398015138,0.13333333333333336,0.18353752731348474,47,53,183,1217,0.47,0.20434782608695654,0.28484848484848485,box_sphere_static_noise_hard_mixed,static_noise,0.75
4,0.639670951505524,0.056,0.09133771450320494,0.08243525039561307,0.051337714503204936,0.14400000000000002,0.19533771450320495,40,44,190,1226,0.47619047619047616,0.17391304347826086,0.25477707006369427,box_sphere_static_noise_hard_mixed,static_noise,0.75
5,0.6626775232603314,0.04733333333333333,0.09372808102794519,0.07957854294906928,0.05372808102794519,0.15266666666666667,0.20639474769461186,35,36,195,1234,0.49295774647887325,0.15217391304347827,0.23255813953488375,box_sphere_static_noise_hard_mixed,static_noise,0.75
6,0.6860196448022492,0.034,0.09858134345563793,0.07493321642839602,0.05858134345563793,0.166,0.22458134345563793,29,22,201,1248,0.5686274509803921,0.12608695652173912,0.20640569395017797,box_sphere_static_noise_hard_mixed,static_noise,0.75
7,0.711641659985706,0.026,0.10006246030036202,0.07473728562494142,0.06006246030036202,0.17400000000000002,0.23406246030036204,22,17,208,1253,0.5641025641025641,0.09565217391304348,0.16356877323420074,box_sphere_static_noise_hard_mixed,static_noise,0.75
8,0.7364853504362491,0.022,0.10247466824198884,0.06861201029674859,0.062474668241988836,0.17800000000000002,0.24047466824198885,21,12,209,1258,0.6363636363636364,0.09130434782608696,0.15969581749049427,box_sphere_static_noise_hard_mixed,static_noise,0.75
9,0.7634473527992324,0.014666666666666666,0.11104252471950198,0.0532619639444418,0.07104252471950198,0.18533333333333335,0.25637585805283536,19,3,211,1267,0.8636363636363636,0.08260869565217391,0.15079365079365079,box_sphere_static_noise_hard_mixed,static_noise,0.75
10,0.8005111398784853,0.008,0.12057364819505206,0.05073706959199805,0.08057364819505206,0.192,0.27257364819505203,11,1,219,1269,0.9166666666666666,0.04782608695652174,0.09090909090909091,box_sphere_static_noise_hard_mixed,static_noise,0.75
11,0.8493716121710634,0.0,0.06238161355014618,0.11584505187314025,0.02238161355014618,0.2,0.22238161355014618,0,0,230,1270,0.0,0.0,0.0,box_sphere_static_noise_hard_mixed,static_noise,0.75
12,0.8079440324962827,0.005333333333333333,0.12618459365300672,0.04749701557116527,0.08618459365300671,0.19466666666666668,0.2808512603196734,7,1,223,1269,0.875,0.030434782608695653,0.058823529411764705,box_sphere_static_noise_hard_mixed,static_noise,0.75
13,0.8642209229757927,0.0,0.06238161355014618,0.11584505187314025,0.02238161355014618,0.2,0.22238161355014618,0,0,230,1270,0.0,0.0,0.0,box_sphere_static_noise_hard_mixed,static_noise,0.75
14,0.822793343301012,0.004,0.12725957197609156,0.056288153103270816,0.08725957197609155,0.196,0.28325957197609153,5,1,225,1269,0.8333333333333334,0.021739130434782608,0.0423728813559322,box_sphere_static_noise_hard_mixed,static_noise,0.75
15,0.8801827012651493,0.0,0.06238161355014618,0.11584505187314025,0.02238161355014618,0.2,0.22238161355014618,0,0,230,1270,0.0,0.0,0.0,box_sphere_static_noise_hard_mixed,static_noise,0.75
16,0.8387551215903686,0.0013333333333333333,0.12129756939336055,0.0412611684512503,0.08129756939336055,0.19866666666666669,0.27996423606002724,2,0,228,1270,1.0,0.008695652173913044,0.017241379310344827,box_sphere_static_noise_hard_mixed,static_noise,0.75
17,0.8862014756804094,0.0,0.06238161355014618,0.11584505187314025,0.02238161355014618,0.2,0.22238161355014618,0,0,230,1270,0.0,0.0,0.0,box_sphere_static_noise_hard_mixed,static_noise,0.75
18,0.8447738960056287,0.0,0.06238161355014618,0.11584505187314025,0.02238161355014618,0.2,0.22238161355014618,0,0,230,1270,0.0,0.0,0.0,box_sphere_static_noise_hard_mixed,static_noise,0.75
0,0.5,0.2886666666666667,0.044509144899652464,0.0678436361374133,0.004509144899652463,0.0,0.004509144899652463,268,165,410,657,0.6189376443418014,0.3952802359882006,0.4824482448244824,box_sphere_static_noise_medium_2,static_noise,0.75
